1420	nan	nan	nan	nan	nan	nan
1430	nan	nan	nan	nan	nan	nan
1440	nan	nan	nan	nan	nan	nan
1450	nan	nan	nan	nan	nan	nan
1460	nan	nan	nan	nan	nan	nan
1470	nan	nan	nan	nan	nan	nan
1480	nan	nan	nan	nan	nan	nan
1490	nan	nan	nan	nan	nan	nan
1500	nan	nan	nan	nan	nan	nan
1510	nan	nan	nan	nan	nan	nan
1520	nan	nan	nan	nan	nan	nan
1530	nan	nan	nan	nan	nan	nan
1540	nan	nan	nan	nan	nan	nan
1550	nan	nan	nan	nan	nan	nan
1560	nan	nan	nan	nan	nan	nan
1570	nan	nan	nan	nan	nan	nan
1580	nan	nan	nan	nan	nan	nan
1590	nan	nan	nan	nan	nan	nan
1600	nan	nan	nan	nan	nan	nan
1610	nan	nan	nan	nan	nan	nan
1620	nan	nan	nan	nan	nan	nan
1630	nan	nan	nan	nan	nan	nan
1640	nan	nan	nan	nan	nan	nan
1650	nan	nan	nan	nan	nan	nan
1660	nan	nan	nan	nan	nan	nan
1670	nan	nan	nan	nan	nan	nan
1680	nan	nan	nan	nan	nan	nan
1690	nan	nan	nan	nan	nan	nan
1700	nan	nan	nan	nan	nan	nan
1710	nan	nan	nan	nan	nan	nan
1720	nan	nan	nan	nan	nan	nan
1730	nan	nan	nan	nan	nan	nan
1740	nan	nan	nan	nan	nan	nan
1750	nan	nan	nan	nan	nan	nan
1760	nan	nan	nan	nan	nan	nan
1770	nan	nan	nan	nan	nan	nan
1780	nan	nan	nan	nan	nan	nan
1790	nan	nan	nan	nan	nan	nan
1800	nan	nan	nan	nan	nan	nan
1810	nan	nan	nan	nan	nan	nan
1820	nan	nan	nan	nan	nan	nan
1830	nan	nan	nan	nan	nan	nan
1840	nan	nan	nan	nan	nan	nan
1850	nan	nan	nan	nan	nan	nan
1860	nan	nan	nan	nan	nan	nan
1870	nan	nan	nan	nan	nan	nan
1880	nan	nan	nan	nan	nan	nan
1890	nan	nan	nan	nan	nan	nan
1900	nan	nan	nan	nan	nan	nan
1910	nan	nan	nan	nan	nan	nan
1920	nan	nan	nan	nan	nan	nan
1930	nan	nan	nan	nan	nan	nan
1940	nan	nan	nan	nan	nan	nan
1950	nan	nan	nan	nan	nan	nan
1960	nan	nan	nan	nan	nan	nan
1970	nan	nan	nan	nan	nan	nan
1980	nan	nan	nan	nan	nan	nan
1990	nan	nan	nan	nan	nan	nan
2000	nan	nan	nan	nan	nan	nan
2010	nan	nan	nan	nan	nan	nan
2020	nan	nan	nan	nan	nan	nan
2030	nan	nan	nan	nan	nan	nan
2040	nan	nan	nan	nan	nan	nan
2050	nan	nan	nan	nan	nan	nan
2060	nan	nan	nan	nan	nan	nan
2070	nan	nan	nan	nan	nan	nan
2080	nan	nan	nan	nan	nan	nan
2090	nan	nan	nan	nan	nan	nan
2100	nan	nan	nan	nan	nan	nan
2110	nan	nan	nan	nan	nan	nan
2120	nan	nan	nan	nan	nan	nan
2130	nan	nan	nan	nan	nan	nan
2140	nan	nan	nan	nan	nan	nan
2150	nan	nan	nan	nan	nan	nan
2160	nan	nan	nan	nan	nan	nan
2170	nan	nan	nan	nan	nan	nan
2180	nan	nan	nan	nan	nan	nan
2190	nan	nan	nan	nan	nan	nan
2200	nan	nan	nan	nan	nan	nan
2210	nan	nan	nan	nan	nan	nan
2220	nan	nan	nan	nan	nan	nan
2230	nan	nan	nan	nan	nan	nan
2240	nan	nan	nan	nan	nan	nan
2250	nan	nan	nan	nan	nan	nan
2260	nan	nan	nan	nan	nan	nan
2270	nan	nan	nan	nan	nan	nan
2280	nan	nan	nan	nan	nan	nan
2290	nan	nan	nan	nan	nan	nan
2300	nan	nan	nan	nan	nan	nan
2310	nan	nan	nan	nan	nan	nan
2320	nan	nan	nan	nan	nan	nan
2330	nan	nan	nan	nan	nan	nan
2340	nan	nan	nan	nan	nan	nan
2350	nan	nan	nan	nan	nan	nan
2360	nan	nan	nan	nan	nan	nan
2370	nan	nan	nan	nan	nan	nan
2380	nan	nan	nan	nan	nan	nan
2390	nan	nan	nan	nan	nan	nan
2400	nan	nan	nan	nan	nan	nan
2410	nan	nan	nan	nan	nan	nan
2420	nan	nan	nan	nan	nan	nan
2430	nan	nan	nan	nan	nan	nan
2440	nan	nan	nan	nan	nan	nan
2450	nan	nan	nan	nan	nan	nan
2460	nan	nan	nan	nan	nan	nan
2470	nan	nan	nan	nan	nan	nan
2480	nan	nan	nan	nan	nan	nan
2490	nan	nan	nan	nan	nan	nan
2500	nan	nan	nan	nan	nan	nan
2510	nan	nan	nan	nan	nan	nan
2520	nan	nan	nan	nan	nan	nan
2530	nan	nan	nan	nan	nan	nan
2540	nan	nan	nan	nan	nan	nan
2550	nan	nan	nan	nan	nan	nan
2560	nan	nan	nan	nan	nan	nan
2570	nan	nan	nan	nan	nan	nan
2580	nan	nan	nan	nan	nan	nan
2590	nan	nan	nan	nan	nan	nan
2600	nan	nan	nan	nan	nan	nan
2610	nan	nan	nan	nan	nan	nan
2620	nan	nan	nan	nan	nan	nan
2630	nan	nan	nan	nan	nan	nan
2640	nan	nan	nan	nan	nan	nan
2650	nan	nan	nan	nan	nan	nan
2660	nan	nan	nan	nan	nan	nan
2670	nan	nan	nan	nan	nan	nan
2680	nan	nan	nan	nan	nan	nan
2690	nan	nan	nan	nan	nan	nan
2700	nan	nan	nan	nan	nan	nan
2710	nan	nan	nan	nan	nan	nan
2720	nan	nan	nan	nan	nan	nan
2730	nan	nan	nan	nan	nan	nan
2740	nan	nan	nan	nan	nan	nan
2750	nan	nan	nan	nan	nan	nan
2760	nan	nan	nan	nan	nan	nan
2770	nan	nan	nan	nan	nan	nan
2780	nan	nan	nan	nan	nan	nan
2790	nan	nan	nan	nan	nan	nan
2800	nan	nan	nan	nan	nan	nan
2810	nan	nan	nan	nan	nan	nan
2820	nan	nan	nan	nan	nan	nan
2830	nan	nan	nan	nan	nan	nan
2840	nan	nan	nan	nan	nan	nan
2850	nan	nan	nan	nan	nan	nan
2860	nan	nan	nan	nan	nan	nan
2870	nan	nan	nan	nan	nan	nan
2880	nan	nan	nan	nan	nan	nan
2890	nan	nan	nan	nan	nan	nan
2900	nan	nan	nan	nan	nan	nan
2910	nan	nan	nan	nan	nan	nan
2920	nan	nan	nan	nan	nan	nan
2930	nan	nan	nan	nan	nan	nan
2940	nan	nan	nan	nan	nan	nan
2950	nan	nan	nan	nan	nan	nan
2960	nan	nan	nan	nan	nan	nan
2970	nan	nan	nan	nan	nan	nan
2980	nan	nan	nan	nan	nan	nan
2990	nan	nan	nan	nan	nan	nan
3000	nan	nan	nan	nan	nan	nan
3010	nan	nan	nan	nan	nan	nan
3020	nan	nan	nan	nan	nan	nan
3030	nan	nan	nan	nan	nan	nan
3040	nan	nan	nan	nan	nan	nan
3050	nan	nan	nan	nan	nan	nan
3060	nan	nan	nan	nan	nan	nan
3070	nan	nan	nan	nan	nan	nan
3080	nan	nan	nan	nan	nan	nan
3090	nan	nan	nan	nan	nan	nan
3100	nan	nan	nan	nan	nan	nan
3110	nan	nan	nan	nan	nan	nan
3120	nan	nan	nan	nan	nan	nan
3130	nan	nan	nan	nan	nan	nan
3140	nan	nan	nan	nan	nan	nan
3150	nan	nan	nan	nan	nan	nan
3160	nan	nan	nan	nan	nan	nan
3170	nan	nan	nan	nan	nan	nan
3180	nan	nan	nan	nan	nan	nan
3190	nan	nan	nan	nan	nan	nan
3200	nan	nan	nan	nan	nan	nan
3210	nan	nan	nan	nan	nan	nan
3220	nan	nan	nan	nan	nan	nan
3230	nan	nan	nan	nan	nan	nan
3240	nan	nan	nan	nan	nan	nan
3250	nan	nan	nan	nan	nan	nan
3260	nan	nan	nan	nan	nan	nan
3270	nan	nan	nan	nan	nan	nan
3280	nan	nan	nan	nan	nan	nan
3290	nan	nan	nan	nan	nan	nan
3300	nan	nan	nan	nan	nan	nan
3310	nan	nan	nan	nan	nan	nan
3320	nan	nan	nan	nan	nan	nan
3330	nan	nan	nan	nan	nan	nan
3340	nan	nan	nan	nan	nan	nan
3350	nan	nan	nan	nan	nan	nan
3360	nan	nan	nan	nan	nan	nan
3370	nan	nan	nan	nan	nan	nan
3380	nan	nan	nan	nan	nan	nan
3390	nan	nan	nan	nan	nan	nan
3400	nan	nan	nan	nan	nan	nan
3410	nan	nan	nan	nan	nan	nan
3420	nan	nan	nan	nan	nan	nan
3430	nan	nan	nan	nan	nan	nan
3440	nan	nan	nan	nan	nan	nan
3450	nan	nan	nan	nan	nan	nan
3460	nan	nan	nan	nan	nan	nan
3470	nan	nan	nan	nan	nan	nan
3480	nan	nan	nan	nan	nan	nan
3490	nan	nan	nan	nan	nan	nan
3500	nan	nan	nan	nan	nan	nan
3510	nan	nan	nan	nan	nan	nan
3520	nan	nan	nan	nan	nan	nan
3530	nan	nan	nan	nan	nan	nan
3540	nan	nan	nan	nan	nan	nan
3550	nan	nan	nan	nan	nan	nan
3560	nan	nan	nan	nan	nan	nan
3570	nan	nan	nan	nan	nan	nan
3580	nan	nan	nan	nan	nan	nan
3590	nan	nan	nan	nan	nan	nan
3600	nan	nan	nan	nan	nan	nan
3610	nan	nan	nan	nan	nan	nan
3620	nan	nan	nan	nan	nan	nan
3630	nan	nan	nan	nan	nan	nan
3640	nan	nan	nan	nan	nan	nan
3650	nan	nan	nan	nan	nan	nan
3660	nan	nan	nan	nan	nan	nan
3670	nan	nan	nan	nan	nan	nan
3680	nan	nan	nan	nan	nan	nan
3690	nan	nan	nan	nan	nan	nan
3700	nan	nan	nan	nan	nan	nan
3710	nan	nan	nan	nan	nan	nan
3720	nan	nan	nan	nan	nan	nan
3730	nan	nan	nan	nan	nan	nan
3740	nan	nan	nan	nan	nan	nan
3750	nan	nan	nan	nan	nan	nan
3760	nan	nan	nan	nan	nan	nan
3770	nan	nan	nan	nan	nan	nan
3780	nan	nan	nan	nan	nan	nan
3790	nan	nan	nan	nan	nan	nan
3800	nan	nan	nan	nan	nan	nan
3810	nan	nan	nan	nan	nan	nan
3820	nan	nan	nan	nan	nan	nan
3830	nan	nan	nan	nan	nan	nan
3840	nan	nan	nan	nan	nan	nan
3850	nan	nan	nan	nan	nan	nan
3860	nan	nan	nan	nan	nan	nan
3870	nan	nan	nan	nan	nan	nan
3880	nan	nan	nan	nan	nan	nan
3890	nan	nan	nan	nan	nan	nan
3900	nan	nan	nan	nan	nan	nan
3910	nan	nan	nan	nan	nan	nan
3920	nan	nan	nan	nan	nan	nan
3930	nan	nan	nan	nan	nan	nan
3940	nan	nan	nan	nan	nan	nan
3950	nan	nan	nan	nan	nan	nan
3960	nan	nan	nan	nan	nan	nan
3970	nan	nan	nan	nan	nan	nan
3980	nan	nan	nan	nan	nan	nan
3990	nan	nan	nan	nan	nan	nan
4000	nan	nan	nan	nan	nan	nan
4010	nan	nan	nan	nan	nan	nan
4020	nan	nan	nan	nan	nan	nan
4030	nan	nan	nan	nan	nan	nan
4040	nan	nan	nan	nan	nan	nan
4050	nan	nan	nan	nan	nan	nan
4060	nan	nan	nan	nan	nan	nan
4070	nan	nan	nan	nan	nan	nan
4080	nan	nan	nan	nan	nan	nan
4090	nan	nan	nan	nan	nan	nan
4100	nan	nan	nan	nan	nan	nan
4110	nan	nan	nan	nan	nan	nan
4120	nan	nan	nan	nan	nan	nan
4130	nan	nan	nan	nan	nan	nan
4140	nan	nan	nan	nan	nan	nan
4150	nan	nan	nan	nan	nan	nan
4160	nan	nan	nan	nan	nan	nan
4170	nan	nan	nan	nan	nan	nan
4180	nan	nan	nan	nan	nan	nan
4190	nan	nan	nan	nan	nan	nan
4200	nan	nan	nan	nan	nan	nan
4210	nan	nan	nan	nan	nan	nan
4220	nan	nan	nan	nan	nan	nan
4230	nan	nan	nan	nan	nan	nan
4240	nan	nan	nan	nan	nan	nan
4250	nan	nan	nan	nan	nan	nan
4260	nan	nan	nan	nan	nan	nan
4270	nan	nan	nan	nan	nan	nan
4280	nan	nan	nan	nan	nan	nan
4290	nan	nan	nan	nan	nan	nan
4300	nan	nan	nan	nan	nan	nan
4310	nan	nan	nan	nan	nan	nan
4320	nan	nan	nan	nan	nan	nan
4330	nan	nan	nan	nan	nan	nan
4340	nan	nan	nan	nan	nan	nan
4350	nan	nan	nan	nan	nan	nan
4360	nan	nan	nan	nan	nan	nan
4370	nan	nan	nan	nan	nan	nan
4380	nan	nan	nan	nan	nan	nan
4390	nan	nan	nan	nan	nan	nan
4400	nan	nan	nan	nan	nan	nan
4410	nan	nan	nan	nan	nan	nan
4420	nan	nan	nan	nan	nan	nan
4430	nan	nan	nan	nan	nan	nan
4440	nan	nan	nan	nan	nan	nan
4450	nan	nan	nan	nan	nan	nan
4460	nan	nan	nan	nan	nan	nan
4470	nan	nan	nan	nan	nan	nan
4480	nan	nan	nan	nan	nan	nan
4490	nan	nan	nan	nan	nan	nan
4500	nan	nan	nan	nan	nan	nan
4510	nan	nan	nan	nan	nan	nan
4520	nan	nan	nan	nan	nan	nan
4530	nan	nan	nan	nan	nan	nan
4540	nan	nan	nan	nan	nan	nan
4550	nan	nan	nan	nan	nan	nan
4560	nan	nan	nan	nan	nan	nan
4570	nan	nan	nan	nan	nan	nan
4580	nan	nan	nan	nan	nan	nan
4590	nan	nan	nan	nan	nan	nan
4600	nan	nan	nan	nan	nan	nan
4610	nan	nan	nan	nan	nan	nan
4620	nan	nan	nan	nan	nan	nan
4630	nan	nan	nan	nan	nan	nan
4640	nan	nan	nan	nan	nan	nan
4650	nan	nan	nan	nan	nan	nan
4660	nan	nan	nan	nan	nan	nan
4670	nan	nan	nan	nan	nan	nan
4680	nan	nan	nan	nan	nan	nan
4690	nan	nan	nan	nan	nan	nan
4700	nan	nan	nan	nan	nan	nan
4710	nan	nan	nan	nan	nan	nan
4720	nan	nan	nan	nan	nan	nan
4730	nan	nan	nan	nan	nan	nan
4740	nan	nan	nan	nan	nan	nan
4750	nan	nan	nan	nan	nan	nan
4760	nan	nan	nan	nan	nan	nan
4770	nan	nan	nan	nan	nan	nan
4780	nan	nan	nan	nan	nan	nan
4790	nan	nan	nan	nan	nan	nan
4800	nan	nan	nan	nan	nan	nan
4810	nan	nan	nan	nan	nan	nan
4820	nan	nan	nan	nan	nan	nan
4830	nan	nan	nan	nan	nan	nan
4840	nan	nan	nan	nan	nan	nan
4850	nan	nan	nan	nan	nan	nan
4860	nan	nan	nan	nan	nan	nan
4870	nan	nan	nan	nan	nan	nan
4880	nan	nan	nan	nan	nan	nan
4890	nan	nan	nan	nan	nan	nan
4900	nan	nan	nan	nan	nan	nan
4910	nan	nan	nan	nan	nan	nan
4920	nan	nan	nan	nan	nan	nan
4930	nan	nan	nan	nan	nan	nan
4940	nan	nan	nan	nan	nan	nan
4950	nan	nan	nan	nan	nan	nan
4960	nan	nan	nan	nan	nan	nan
4970	nan	nan	nan	nan	nan	nan
4980	nan	nan	nan	nan	nan	nan
4990	nan	nan	nan	nan	nan	nan
5000	nan	nan	nan	nan	nan	nan
